article	answer
"Question: The explorers in H. G. Well's story were surprised to find that the ""moon people"" _ . Context: People have always been dreaming of going to the moon. As long as the year 1901, H. G. Wells, an English writer, wrote a book vividly describing a trip to the moon. On landing there, the explorers discovered that the moon was full of underground cities. Words failed to express their surprise when they spotted so many ""moon people"". The ""moon people"" felt even more surprised. ""Why,"" they asked, ""are you traveling to outer space when you don't even use your inner space?"" H. G. Wells could only imagine a travel to the moon. In 1969, human beings really left their footsteps on the moon. People today know that there are no underground cities on the moon. However, the question that the ""moon people"" asked is still an interesting one. A growing number of scientists are seriously thinking about _ . Underground systems are already in place. Many cities have underground car parks. In some cities, such as Tokyo, Seoul and Montreal, there are large underground shopping areas. The ""Channel"", a tunnel connecting England and France, is now complete. But what about underground cities? Japan's Taisei Corporation is designing a network of underground systems, called ""Alice Cities"". The designers imagine using surface space for public parks and using underground space for flats, offices, shopping, and so on. A solar dome would cover the whole city. Supporters of underground development argue that building down rather than building up is a good way to use the earth's space. The space, they say, can be used for farms, parks, gardens, and wilderness. H. G. Wells' ""moon people"" would second it. Would you? </s>"	lived in underground cities </s>
Question: The purpose of the writer's asking for his pay back is _ . Context: I got your letter and was glad to find that you had not forgotten Jourdon, and that you wanted me to come back and live with you again in Tennessee, promising to do better for me than anybody else can. Although you shot at me twice before I left you, I did not want to hear of your being hurt. It would do me good to go back to the dear old home again and see Allen, Esther, Green, and Lee. Give my love to them all, and tell them I hope we will meet in the better world, if not in this. I want to know particularly what the good chance is you propose to give me. I am doing tolerably well here in Ohio. I get twenty-five dollars a month, with food and clothing; have a comfortable home for Mandy, the folks call her Mrs. Anderson; and the children--Milly, Jane, and Grundy--go to school and are learning well. The teacher says Grundy has a head for a preacher. We are kindly treated. Now, if you will write and say what wages you will give me, I will be better able to decide whether it would be to my advantage to move back again. We have concluded to test your sincerity by asking you to send us our wages for the time we served you. This will make us forget and forgive old scores and rely on your justice and friendship in the future. I served you faithfully for thirty-two years, and Mandy twenty years. At twenty-five dollars a month for me, and two dollars a week for Mandy, our earnings would amount to eleven thousand six hundred and eighty dollars. Add to this the interest for the time our wages have been kept back, and deduct what you paid for our clothing, and three doctor's visits to me, and pulling a tooth for Mandy. If you fail to pay us for faithful labors in the past, we can have little faith in your promises in the future. In answering this letter, please state if there would be any safety for my Milly and Jane, who are now grown up, and both good-looking girls. I would rather stay here and starve--and die, if it should come to that--than have my girls brought to shame by the violence and wickedness of their young Masters. You will also please state if there has been any schools opened for the colored children in your neighborhood. The great desire of my life now is to give my children an education and have them form virtuous habits. Say howdy to George Carter, and thank him for taking the pistol from you when you were shooting at me. </s>	to test whether the letter receiver is worthy of trust </s>
"Question: From Thomas Hood's poem,we may infer that _ . Context: Autumn means different things to different people. ""It all depends on your personality,"" said British naturalist Richard Mabey. ""Personality shapes your view of the season,"" he said. ""You may see it as a fading-away,a packing-up ,or as a time of packing in another sense--the exciting gathering of resources before a long journey."" If this is true,perhaps it tells us a little about,for instance,Thomas Hood,the 19th Century English poet. About November,he wrote: No warmth,no cheerfulness,no healthful ease No shade,no shine,no butterflies,no bees November! On the other hand,another English poet John Keats,already sensing he was seriously ill,was inspired by a late September day to pen one of the most famous poems in the English language,To Autumn. He wrote to a friend afterwards that there was something comforting and healing about it. According to Richard Mabey,Keats has the biological evidence on his side. Autumn is not a time of slowing down,but a time of new beginnings and great movements of creatures. For example,just at the moment that Keats's ""gathering swallows"" ( in To Autumn)are departing for Africa,millions of creatures are fleeing from the frozen north like Iceland,Greenland and Russia to winter along the east and south coasts of Britain. According to scientists,before falling,the leaves transfer their chlorophyll and carbohydrates into the woody parts of the tree for safe keeping over winter. What remains is the natural antioxidants in the leaves: the yellow and orange carotenoids ,and another protective chemical specially produced for autumn,the bright-red anthocyanin .High colour is not a signal of deterioration and decline,but of detox ability and good health. A century after Keats,the American poet Loren Eiseley wrote in his journal: ""Suppose we saw ourselves burning-like maples in a golden autumn. And that we could break up like autumn leaves...dropping their substance like chlorophyll. Wouldn't our attitude towards death be different?"" </s>"	he had a negative attitude towards autumn </s>
"Question: Which statement is NOT true? Context: The day began with clear sunlight and blue skies.It soon turned into years of war, economic breakdown and political division. Ten years after the attacks on the World Trade Center and the Pentagon on September 11,2001, America has come out of the smoke a very different country.Nearly 3,000 people died on September 11. Suddenly America had to wake up to the fact that not everyone loves the USS A.Members of al-Qaeda, the militant group that earned out the attacks, were angry about US support for the Israelis against Palestinians in the Middle East, about US troops in Saudi Arabia, and about sanctions against Iraq. ""September 11 and the years that followed were a shock to our national consciousness,"" said Nicholas Bums, American ambassador to NATO at the time.The terrorists struck not only the buildings, but also Americans- faith in their power.The fear that America had lost control of events as widespread. In the name of fighting terrorism, the US launched wars in Iraq and Afghanistan.More than 6,000 Americans have died.Tens of thousands of ordinary people in those countries have also lost their lives. But deaths are only part of the story.The world was shocked by photographs of Americans torturing Iraqis in Abu Ghraib prison in Baghdad.David Goldstein, a reporter with The Kansas City Star, questioned American behavior: ""Has torturing so-called terrorists saved American lives or made the values we advocate around the world weaker? ..."" Is that what we've become?"" However, a brief moment of national unity did occur straight after 9/11.""Americans were coming together in an unusually powerful way ...in the ashes.We live in a bittersweet memory of that collective tragedy and collective possibility,"" said filmmaker Ken Burns. September 11 was that kind of common moment.When it was over, the Harth still turned in its usual way and the stars in the sky shone as before.But the universe had shifted somehow. Though the world felt the consequence of September 11, more is to come.Ten years on, it still might be too soon to tell. </s>"	More than 6000 Americans have died since the 9/11 attacks. </s>
"Question: Which of the following is NOT true? Context: An Australian inventor has designed and built an environmentally friendly ferry that uses solar and wind power to transport people around Sydney Harbor. Robert Dane and his Solar Sailor were given the top prize at the Australian Design Awards recently. The Solar Sailor has been in use for six months. It uses four sources of energy for its power -- solar, wind, battery power with stored solar energy and a fuel generator in store all controlled by computers. The ferry can travel up to 7.5 knots on just wind and solar power. It's solar wings and fiberglass solar panels which not only take in sunlight and store it in batteries, but also act as sails. ""We angle our solar panels to the sun in two planes , which increases the amount of energy we get from the sun by 40 percent,"" Dane says. ""And also we can use that same structure to do another job, which is also the sail, and so these wing sails actually push the ferry forward just like a soft sail does."" Computers check the sun and wind and angle the solar wings to take in the most sunlight. If there isn't much wind or it is a cloudy day, energy stored in the batteries runs the electric motor for up to five hours. ""If the batteries are too low, then the computer turns the generator on so the boat is always able to meet a commercial schedule, or get from point A to point B no matter what,"" Dan explains. Dane got his idea for the Solar Sailor from a book on insects. He was amazed how insects use their wings to collect solar energy to warm themselves. ""When I read that, I realized there was a good example in nature for what we were going to do, which was to use a solar wing to collect solar energy and also to sail,"" he says. </s>"	If the batteries are too low, the ferry travels a little more slowly. </s>
"Question: Why were Cecilia and her family able to survive the earthquake? Context: ""Ceci, wake up. It's an earthquake!"" That's what Cecilia Wallace heard her mother shouting on the early morning of February 27th. Cecilia is a 7th-grader. She, her parents and her brother, Sam, were in Chile's capital city, Santiago, the day a big earthquake hit Chile. And like just about everyone else, they were shaken out of their sleep. ""It was so frightening,"" Sam wrote. ""The shaking was so huge that I will never go on a ride again."" Cecilia and Sam wrote about their earthquake experiences. Their reports were later posted on the website. Cecilia, Sam and their parents were staying in an apartment on the 15th floor of a building. They were lucky. Their building stayed standing, because it was built to withstand earthquakes. Not everyone was as lucky as the Wallace family. More than 800 people died. Many older buildings fell down during the earthquake. The damage in Santiago wasn't as bad as in other parts of Chile. So the supermarkets were open for business on the morning of the quake. But it wasn't business as usual. ""The supermarkets have been crazy with people rushing to buy their food for the next while,"" Sam wrote. Not everyone was able to get money to buy food that morning. So Cecilia and Sam made food bags to _ to people who were begging outside the supermarket. ""We gave some to a kid of my age. I made sure he got cookies and bread."" Sam and Cecilia's mother wrote that the kids also collected money for the Red Cross. It's certainly an experience Cecilia, Sam and their parents will never forget. Thankfully, they lived to tell their stories. </s>"	Because the building they were living in was strong enough. </s>
"Question: Which of the following is TRUE according to the passage? Context: If Kate McWilliams got a penny every time someone asked how old she was she would be on to a good thing. Easyjet says the 26-year-old is its youngest ever commercial female airline captain. She flies to around 100 destinations across the world and says most people ""are pleasantly surprised and impressed"" when she tells them her age. But Kate isn't the youngest ever female captain.Ronan Milne got in touch with Newsbeat to say his colleague Dawn Hunter was made a captain aged 24 at Loganair.Sarah Hendry is also 24 and a captain with the same company. Kate began flying in the air cadets when she was 13 years old, but admitted to the Press Association that she never thought she could become a commercial pilot.However, following aviation training in Southampton, she joined easyJet as a co-pilot in May 2011.This August she took up the rank of captain after passing the airline's command course. ""Personally I don't think my age matters,"" she said. ""I've been through the same training and passed the same command course as every other captain so I've proven myself capable regardless of my age."" Kate is originally from Carlisle, but now lives in Surrey so she can be near to Gatwick Airport.From there she flies Airbus A319 and A32 planes to locations across the world, including Iceland, Israel and Morocco.""I rarely fly to the same place twice in the same month,"" she said. ""That keeps things interesting."" Around 5% of commercial pilots are women.Last year easyJet announced a plan to increase its number of female entrants to 12%.Julie Westhorp, chairwoman of the British Women Pilots' Association (BWPA), hopes Kate will inspire more women to think about working in aviation.She says: ""Both the BWPA and easyJet are aware of the importance of visible role models for girls and young women when making career choices and continue to work together to encourage young women to consider a pilot career."" </s>"	Most people like the female pilot at such a young age. </s>
Question: The passage is to give information about _ . Context: Bicycle Tour and Race A bike tour and race will be held on August 26 and 27 (Sat. & Sun. ) at 5:30 a.m. The riders will leave Tian'anmen Square and ride the first 35 kilometers as a training leg. Then the next 55 kilometers leg, from Yanjiao to Jixian, will be the first competitive part of the tour. The riders will be taken from Jixian to Changli. The second racing _ of the tour will be from Changli to the seaside of Nandaihe, covering about 20 kilometers. On Saturday night the riders will stay at Nandaihe for supper. Sunday morning is free for playing at the seaside. At noon all the people and their bikes will be taken back to Beijing. Cost: Y=200 Telephone: 010--60875678 </s>	things to do for the weekend </s>
Question: Ashleigh mentions all the following things EXCEPT _ . Context: Jason What I like best is seeing Arsenal win and playing football. If I am feeling sad I will play a football game on my Play Station 2. The best day I have ever had was when I finished first in the 800-metre race at my secondary school. It was a school record, although I didn't know that at the time. My family makes me happy, too. Antonio My little sister makes me sad because she always tells tales on me to my mum. If I am having a bad day, food cheers me up. I like chili con carne and sweet chili crisps. It makes me happy because I want to be big and have lots of energy. Usman I haven't done anything very exciting in my life but one of my best achievements is that I got a good report from my school this year, because last year I got a bad one. People on TV make me laugh, particularly Eddie Murphy. If I am having a bad day I watch Basil Brush. I am good at making other people happy. I just talk and my friends start laughing -- they think I am silly. Ashleigh If I'm having a bad day, knowing that someone is there for me can make me happy. I wouldn't say I'm the best at making other people happy, but I know that just being a good friend to other people is important. The things I like doing are singing, dancing, hanging out with my friends and just being lively and funny. Kinzey The most exciting thing I have ever done in my life was when I went abseiling in Wales. But that was a one-off. The things I do all the time are playing football, watching movies and going places with my friends. I know it sounds bad, but what I find funny is when people hurt themselves. If I am having a bad day and I see someone having a worse day than me, that makes me feel better. </s>	to play football with friends </s>
Question: Which of the following about the author's father is true? Context: I believe in leaving work at five o'clock. In a nation with such a strict work ethic , this is considered strange. Working only 40 hours a week? I just don't know many people who punch out at five o'clock anymore. My father tried to teach me the importance of hard work, long hours and devotion to a career. But then there are the things he taught me unintentionally, like when he arrived home from work for the last time and crawled up the stairs. My father, a self-employed sales trainer, was that sick, that tired. His body was wracked with liver cancer, and he suffered the effects of a diabetic ulcer . Despite all this, he insisted on traveling a long way to give a lecture. He probably earned a lot of money that day, but he paid the price. He returned to the hospital soon afterwards and was dead within three months, aged just 58. It's been 10 years since I saw my father come home that night and since then, I've thought a lot about work. I've decided something: I will never crawl up the stairs exhausted. As much as I love my job as a newspaper reporter, I will never work myself into the ground, physically or emotionally. _ After all, I am my father's daughter. In college, I was the girl who sat on the library steps each morning, waiting for the doors to open. I even dreamt about schoolwork. My dad once told me he was unable to just gaze at a sunset; he had to be doing something as he looked at it--writing, reading, playing chess. You could say he was a success: He was a published author, an accomplished musician, fluent in many languages. That's an impressive list, but the thing is I want to gaze at sunsets. I don't want to meet a deadline during them or be writing a column at the same time, or glance at them over the top of a book. This raises the question: If I leave work at five o' clock to watch the sunset, what are the consequences? Do I risk not reaching the top of my profession? Maybe, because honestly, knocking off after eight hours probably won't earn me the best promotion. But hey, leaving work at five o' clock means I eat dinner with my family. I get to hop on my bike and cycle through the streets of my hometown when there is no traffic. And I get to take in a lot of sunsets. That's got to be worth something. </s>	He achieved great success at the expense of his health. </s>
"Question: This was a lesson about _ . Context: One day, a teacher was giving a speech to his students. He held up a glass of water and asked the class, ""How heavy do you think this glass of water is?"" The students' answers ranged from 20 g to 500 g. ""It does not matter on the weight itself. It depends on how long you hold it. If I hold it for a minute, it is OK. If I hold it for an hour, I will have an ache in my right arm. If I hold it for a day, you will have to call an ambulance . It is exactly the same weight, but the longer I hold it, the heavier it becomes. "" If we carry our burdens all the time, sooner or later, we will not be able to carry on, the burden becoming increasingly heavier. "" ""What you have to do is to put the glass down, rest for a while before holding it up again. "" We have to put down the burden sometimes, so that we can be refreshed and are able to carry on. So before you return home from work tonight, put the burden of work down. Don't carry it back home. You can pick it up tomorrow. Whatever burdens you are having now on your shoulders, let it down for a moment if you can. </s>"	how to relax oneself in life </s>
"Question: What's the best title for the passage ? Context: Shanghai-More Shanghai people are renting cars to travel over the coming National Day holiday, Tom reported today. Most cars in large local car-rental companies such as Yongda, Anji and Dazhong are leased so far with the Buick Sport Utility Vehichle (SUV) in high demand. Santana and Jetta were previously the most popular car models rented by Shanghai people for travel, while the high-end Buick models have generated great interest among locals renting cars these years. However, the rent on a Buick GL or GS model is between 650 yuan and 750 yuan a day, nearly double those of the Santana and Jetta cars. Compared with Santana, Buick looks better, has greater capabilities and is safer and more comfortable, said a car leaser. ""I don't mind paying a higher cost for a Buick to enjoy the holiday,"" he said. SUV cars are very popular in the car renting market, according to some car rental firms. ""All the 31 Buick GL8SUV cars were leased out several days ago,"" said an employee with the Shanghai Yongda Car Rental Co. Local people are more inclined to go travel with groups of friends, so SUV cars are a better choice, said an industry analyst . Moreover, SUV car are safer on rugged and rough roads, the analyst said. According to the data, most people rented cars for seven days; a less number rented them for two or three days. </s>"	More Shanghai Rent Cars for Holidays </s>
Question: Which of the following is TRUE according to the passage? Context: Testing has taken the place of teaching in most public schools. Pretests, drills, tests, and retests. They know that the best way to read a textbook is to look at the questions at the end of the chapter and then read the text quickly for the answers. I believe that my daughter Erica, who gets excellent marks, has never read a chapter of any of her school textbooks all the way through. And teachers are often heard to say proudly and openly that they teach to the test. Teaching to the test is a curious phenomenon . Instead of deciding what skills students ought to learn, helping students learn them, and then using some methods of assessment to discover whether students have mastered the skills, teachers are encouraged to teach the students in the opposite way. First one looks at a test. Then one chooses the skills needed not to master reading, but to do well in the test. Finally, the test skills are taught. The ability to read or write might suggest the ability to do reasonably well on standardized tests. However, neither reading nor writing develops simply through being taught to take tests. We must be careful to avoid mistaking preparations for a test of a skill with the acquisition of that skill. Too many discussions of basic skills make this misunderstanding because people are tested rather than concerned with the nature and quality of what is taught. Recently, many schools have faced what could be called the crisis of comprehension or, in simple words, the phenomenon of students with grammar skills still being unable to understand what they read. These students are quite good at test taking and filling in workbooks. However, they have little or no experience reading or thinking, and talking about what they read. They know the details but can't see or understand the whole. They are taught to be so concerned with grades that they have no time to think about meaning, and reread things if necessary. </s>	Preparations for a test of a skill do not mean the acquisition of that skill. </s>
"Question: At the beginning, Ocean Park Hong Kong _ . Context: Ocean Park Hong Kong is a theme park in the Southern District of Hong Kong Island. The park was built with donations from the Royal Hong Kong Jockey Club (now Hong Kong Jockey Club) and opened on 10 January 1977. Today it offers affordable marine animal education and entertainment and is a private organization for commercial purpose. In the early operation of the park, the main sources of income for the park were the ticket prices and the funding from the Jockey Club. Since the ticket price was low, most of the time Ocean Park was operating under deficit . In July 1987, the government established a 200 million trust from the funding of Jockey Club, under the Ocean Park Corporation Ordinance. This separated Ocean Park from Jockey Club and became a non-profit organization; it needs to be responsible for its own income and was allowed to use commercial means to operate the park. Since it was permitted to use commercial means to operate, it gradually raised its ticket price and the deficit turned into profit. In 1992, 3 million visitors visited the park. Since 1998, the East Asian financial crisis , aging attractions, and the passing away of the killer whale, the park recorded a deficit for a couple years. Although it was allowed to host 2 pandas in 1999, the number of visitors did not go up and Ocean Park was forced to close its water attractions and the ""Old Village"" attraction and turned to bring in more rides in an attempt to capture the youth demand. Together with the opening up of mainland visitors under the Individual Visit Scheme, Ocean Park recorded an astonishing 4 million visitors in the year 2004-2005, the highest since the park opened. In March 2005, Ocean Park made its redevelopment plan. On 23 November 2006, Ocean Park held a groundbreaking ceremony for its redevelopment. </s>"	mainly got income from the ticket prices and donations </s>
"Question: What's a problem for the career people from this passage? Context: One of the problems career people have in the morning is dressing for the office when there will be an evening party immediately followed, with no time to return home to change. The easiest solution is to keep a full set of toiletries and make-ups stored somewhere at the office. A woman going to an evening party should dress in one of her ""basic dresses"" in the morning--the kind that can change into a different look with an added scarf or jewelry. In fifteen minutes, when her office day has ended, she can metamorphose herself into another person with freshly cleaned teeth, combed hair, a new face, a different and dressier pair of shoes, and some sparkling jewelry. If she must wear a long dress for the party, she should bring it to the office in a protective bag and store it safely until she has to put it on. </s>"	They often have no time to change clothes for an evening party after work. </s>
"Question: By getting breakfast offered by breakfast clubs, pupils can _ . Context: Many children would start school hungry without breakfast clubs, teachers have claimed. A new survey suggests these clubs are the only way many students can get a meal before lessons. About 54% of the 552 school staff questioned by the Association of Teachers and Lecturers(ATL)said their school provides a breakfast club for pupils. The biggest reason for them to attend these clubs is that their parents or carer goes to work early, cited by 76.8% of those questioned. About 22.6% said children attended due to lack of money at home because parents or carers are unemployed and 15.2% said lack of money at home due to changes or cuts to benefits. About 17.6% said pupils mainly attend breakfast clubs to socialize. The survey found that teachers believe that offering breakfast to pupils often helps improve their concentration and ability to learn. One primary school teacher said: ""Although there is a charge for our breakfast club, we have accessed funding for those pupils on free school meals and the breakfast club had an effect on their attendance, concentration and being in school for the start of lessons. ATL general secretary Dr Roper said a nutritious meal at the start of the day has a huge impact on pupils' ability to learn. ""Many schools do everything they can to ensure children eat well during school term-time. But there are many children living in poverty, who we fear won't be getting a decent meal a day in the holidays and this is something the government needs to address,"" she said. A Department for Education spokesman said: ""We know how important it is for children to have a good breakfast. We want schools and local authorities to use their budgets to best meet the needs of their children. Many provide breakfast clubs which offer a free meal to children from poorer families. The Pupil Premium, which will double to PS 2.5 billion in 2014-2015, targets extra money to help schools to provide support such as this to the most disadvantaged children. The free school meal scheme also ensures that these children have access to a nutritious lunch every day. </s>"	perform better in their study </s>
"Question: Which of the following isn't mentioned in the notice? Context: A Notice of Delnor Hospital (the ""Hospital"") THIS NOTICE DESCRIBES HOW MEDICAL INFORMATION ABOUT MAY BE USED AND DISCLOSED ( ) If you have any questions about this notice, please contact: The ASIFlex Privacy Office PO BOX 6044 Columnbia MO 65205- 0858 We understand that medical information about you and your health is personal. We are committed to protecting your medical information. We create a record of the care and services you receive at the Hospital. We need this record to provide you with quality care and to comply with certain legal requirements. This notice explains the ways in which we may use and disclose medical information about you. We also describe your rights and certain obligation( ) we have regarding the use and disclosure of medical information. HOW WE MAY USE AND DISCLOSE MEDICAL INFORMATION ABOUT YOU The following categories describe different ways that we use and disclose your medical information. Not every use or disclosure in every category is listed. However, all of the ways we are permitted to use and disclose information will fall within one of the categories. For Treatment. We may use your medical information to provide you with medical treatment or services. We may disclose your medical information to doctors, nurses and technicians. In addition, the doctor may need to tell the dietician if you have diabetes so that we may arrange appropriate meals. Different departments within the Hospital also may share your medical information. For Payment. We may use and disclose your medical information so that the treatment and services you receive at the Hospital may be billed and payment may be collected from you, an insurance company or a third party. We also may tell your health plan about a treatment you are going to receive to obtain prior approval or to determine whether your plan will cover the treatment. For Health Care Operations. We may use and disclose your medical information for the Hospital operations purposes. These uses and disclosures are necessary to run the Hospital and to make sure that all of our patients receive quality care. We also may combine your medical information with those of many Hospital patients to determine whether additional services should be offered, what services are no longer needed and whether certain new treatments are effective. </s>"	The patient will be told how soon he can recover after an operation </s>
"Question: How well the members learn in the Project X program is shown by _ . Context: As a group of young African immigrants struggle to adapt to life in the United States, an after-school drama program at White Oak Middle School aims to make their lives easier by first making them a little harder. Project X is a program that uses drama, dance, poetry and other creative outlets to help students discuss the tough and sometimes painful problems they face as pre-teen immigrants with language barriers. A final unveiling of their creation will be performed for friends and family at the end of the year at Imagination Stage. Wanjiru Kamau, coordinator of White Oak's African Club said it's important to give troubles to group members to help them find their place at the school. ""It comforts those who are uncomfortable, and it discomforts those who are comfortable,"" Kamau said of Project X. Kamau teamed up with Imagination Stage after she noticed that many African students seemed uncomfortable talking about problems, such as being laughed at by their fellow students about how they look and talk. When most of the kids join the club, they speak little or no English, Kamau said. Each week, the club typically draws five to ten students who are originally from Africa for discussion sessions and the Project X programme. ""We are going to express ourselves through our words and our actions, and that's powerful,"" said teaching artist Meg Green as she introduced fill-in-the-blank poems the students wrote about their identities. One student, Frank Ketchouang, 13, wrote, ""I am from the world; I am love,"" which drew oohs and aahs from the group. Ketchouang has been in the United States for less than a year, said Program Coordinator Chad Dike. When Ketchouang started attending Project X, he had been in the United States for two months and spoke no English. Now he's one of the group's most outgoing members and helps translate instructions from English to Creole for the group's newest member, who is from Haiti. Many people will give up when there's a language barrier, ""but these students prove them wrong"". Kamau said. ""You do have something to give. You are important. When TV, media, etc. are bringing them down, this program is bringing them up."" </s>"	their annual creative performances </s>
"Question: Why did Ma Yan leave school for the first time? Context: Ma Yan is not really a writer, but this 15-year-old girl has written a book that has moved many people around the world. Ma Yan's diary tells us about Ma's life. She lives in a poor village called Zhangjiashu in Tongxin, Ningxia, and she has no money to go to school. However, she is brave and wants to go to school very much. Her mother gave her diary to a reporter, Pierre Haski when he went to Zhangjiashu in 2001. Now, Ma Yan's diary has been published in France, Italy, Germany, Japan and China. Ma Yan is now a Junior Three student at Yuwang Middle School in Tongxin. Before this, she had to drop out of school twice. She had to stop going to school the first time, because her mum told her there was no money for her to go to school. She worked for 21 days and saved 13 yuan. With this money, she went back to school. The second time, her family told her she had to leave school while her two brothers could stay. ""I want to study,"" Ma Yan wrote in her diary. ""Why can boys study but girls can't? It would be wonderful if I could stay at school forever."" Ma Yan loves school so much because she wants to have a better life. ""My parents work hard in the fields but they are still poor. They have no knowledge . Most girls in my village leave school early and get married young. I don't want that kind of life,"" Ma Yan said. After her story became known, many students sent money to her. She hopes to go to Tsinghua University and become a reporter. ""Then, I can find poor kids like me, and help them,"" she said. </s>"	Her family didn't have money for her to school. </s>
"Question: After hearing the husband's words, the wife felt _ . Context: A man and his girlfriend were married. It was a large celebration. All of their friends and family came to see the lovely ceremony. Everyone could tell that the love they had for each other was true. A few months later, the wife came to the husband with a piece of advice, ""I read in a magazine, a while ago, about how we can strengthen our marriage,"" she offered. ""Each of us will write a list of the things that we find a bit annoying with the other person. Then, we can talk about how we can fix them together and make our lives happier together."" The husband agreed. So each of them tried to think of the things that annoyed them about the other and wrote down what they came up with. The next morning, at the breakfast table, they decided that they would go over their lists. ""I'll start,"" offered the wife. She took out her list. It had many items on it, enough to fill three pages. In fact, as she started reading the list of the little annoyances, she noticed that tears were starting to appear in her husband's eyes because he never thought that he had so many shortcomings. The wife continued to read until she had read all three pages to her husband. ""Now, you read your list and then we'll talk about the things on both of our lists,"" she said happily. Quietly the husband stated, ""I don't have anything on my list. I think that you are perfect. I don't want you to change anything for me. You are lovely and wonderful and I wouldn't want to try and change anything about you."" The wife, touched by his honesty and the depth of his love for her and his acceptance of her, turned her head and wept. In life, there are enough times when we are disappointed, depressed and annoyed. We don't really have to go looking for them. We have a wonderful world that is full of beauty, light and promise. Why waste time in this world looking for the bad, disappointing or annoying when we can look around us and see the wonderful things before us? </s>"	moved and ashamed </s>
"Question: Lucy thought her mother should feel happy because _ . Context: A young mother thought that it was very wrong to waste any food when there were so many hungry people in the world. One evening, she was giving her small daughter her tea before putting her to bed. First she gave her a piece of bread and butter, but the child said that she did not want it like that. She asked for some jam on her bread as well. Her mother looked at her for a few seconds and then said, ""When I was a small girl like you. I was always given either bread and butter, or bread and jam, but never bread with butter and jam."" Lucy looked at her mother for a few moments with pity in her eyes and said to her kindly, ""Aren't you pleased to live a happy life this now?"" </s>"	she had come to live today's happy life </s>
Question: If you fail a test,what should you think according to the passage? Context: We all have our own ways of sharing our life experiences with others. Photographers use cameras, artists use brushes, musicians use songs and writers use stories. Spencer Johnson's story Who Moved My Cheese? shows changes exist in our life. Life changes and so we do. We must change ourselves to face the changing environment, or we will fail. Just look at the cycle of the seasons. Trees bud in spring and in summer their leaves turn green. In autumn, their leaves start to fall onto the ground. When winter comes, there are no leaves on trees. Next spring the cycle begins again. Since we know there are cycles in nature, we can prepare for them. We know it is colder in winter and hotter in summer, so we can dress properly. Since we accept the cycles of nature, we should also accept the changes in our life. We can prepare ourselves for changes by becoming more flexible . We can regard the changes in our life as chances. As we keep changing ourselves, we can keep up with the changes in our life. </s>	It's good for me because I know there are more to learn. </s>
"Question: According to the new findings, the researchers found that _ . Context: New research shows that overweight or even mildly obese people have a lower risk of early death than people considered to be normal weight. Researchers examined the results of 97 studies. Most of the studies were less than 10 years old. They included almost three million adults from around the world, including the United States, Canada, China, Taiwan, Brazil, India and Mexico. The researchers at the National Center for Health Statistics found that people who are considered overweight or slightly obese were five to six percent less likely to die from all causes than people of normal weight. People with higher obesity ratings, however, had almost a 30 percent greater risk of death compared to normal-weight individuals. Katherine Flegal was the lead author of the study. She says she was not surprised that overweight people would not have a higher risk of death. ""Because we'd actually already read a lot of this literature and realized it was likely that mortality rates for overweight would be at least not higher than normal weight. I guess I was a little bit surprised that it was definitely lower. And I was also surprised that the lower rates of obesity also didn't seem to differ from normal weight."" But she says the difference in death rates appears to be small between normal-weight people and those who are overweight or mildly obese. The study has raised new questions about ""body mass index,"" or BMI. This is a measurement of body fat as a ratio of height to weight. In recent years, many public health experts have promoted body mass index as a way to predict the risk of health problems. Bu t a person's BMI can be misleading in some cases. Steven Heymsfield ,the executive director of the Pennington Biomedical Research Center, says people can be physically fit and in good health, but might weigh more because they are more muscular. Still, Dr. Heymsfield says people should not think gaining extra weight is OK just because of the new findings. He says being at a healthy weight lowers the risk for heart disease and diabetes . </s>"	People with mild obesity are less likely to die than people of normal weight. </s>
