article	answer
Question: How does Eliza die? Context: The story is about Eliza Wharton, the daughter of a clergyman. At the beginning of the novel she has just been released from an unwanted marriage by the death of her betrothed, the Rev. Haly, also a clergyman, whom Eliza nursed during his final days in her own home. After this experience, she decides she wants friendship and independence. After a short period of time living with friends, she is courted by two men. One, Boyer, is a respected but rather boring clergyman, whom all of her friends and her mother recommend she accept in marriage. The other, Sanford, is an aristocratic libertine, who has no intention to marry but determines not to let another man have Eliza. Because of her indecision and her apparent preference for the libertine Sanford, Boyer eventually gives up on her, deciding that she will not make a suitable wife. Sanford also disappears from her life and marries another woman, Nancy, for her fortune. Eliza eventually decides that she really loved Boyer and wants him back. Unfortunately for Eliza, Boyer has already decided to marry Maria Selby, a relation of Boyer's friend. Sanford later reappears married, but is able to seduce the depressed Eliza. They have a hidden affair for some time until, overcome by guilt and unwilling to face her family and friends, Eliza arranges to escape from her home. Like the real-life Elizabeth Whitman, she dies due to childbirth complications and is buried by strangers. Mrs. Wharton (Eliza's mother) and all of Eliza's friends are deeply saddened by her death. Sanford, too, is devastated by her death. In a letter to his friend, Charles Deighton, he expresses his regret at his wretched behavior. </s>	Complications in childbirth.[<@>]Eliza dies from childbirth complications. </s>
"Question: What did Emily want from Cal? Context: Cal Weaver (Steve Carell) is a middle-aged man who learns that his wife Emily (Julianne Moore) has cheated on him with a co-worker, David Lindhagen (Kevin Bacon), and that she wants a divorce. After moving into his own apartment, Cal goes to a bar night after night, talking loudly about his divorce, until he attracts the attention of a young man named Jacob Palmer (Ryan Gosling), a womanizer who beds women each night, although a young woman named Hannah (Emma Stone) recently had rejected his advances. Jacob takes pity on Cal, and offers to teach him how to pick up women. Using Jacob's teachings, Cal seduces Kate (Marisa Tomei) at the bar. After this encounter, Cal manages to successfully seduce other women in the bar. He sees Emily again at their son Robbie's (Jonah Bobo) parent-teacher conference. The interaction goes well until they discover that Robbie's teacher is Kate, who reveals to Emily that she and Cal have slept together. Cal then confesses to sleeping with many women. Emily leaves in disgust and begins actively dating David. Meanwhile, Hannah, a recent law school graduate, is expecting her boyfriend, Richard (Josh Groban) to propose marriage while they celebrate her passing the bar exam, but he does not, instead, offering her a position at his law firm. Offended and hurt, Hannah returns to the bar where she originally rejected Jacob's advances and kisses Jacob passionately. The two return to Jacob's home to have sex, but end up talking to each other all night and making a connection. Jacob starts a relationship with Hannah, and he becomes distant from Cal. At the same time, Robbie makes numerous grand gestures to try to win the heart of his 17-year-old babysitter, Jessica Riley (Analeigh Tipton), who actually has a crush on Cal. On the advice of her classmate Madison (Julianna Guill), she takes naked photos of herself to send to Cal and tucks them away in an envelope inside her dresser drawer. Later, when Emily calls Cal under the guise of needing help with the house's pilot light, Cal decides to try and win her back. Meanwhile, Jacob returns Cal's calls and asks for advice about starting a real relationship and meeting his girlfriend's parents. Jessica's mother, Claire (Beth Littleford), who dislikes Cal, discovers Jessica's naked photos in the dresser drawer and shows them to Jessica's father, Bernie (John Carroll Lynch). Bernie was Cal's best friend before Claire made him end their friendship in the aftermath of the breakup. Bernie rushes to the Weaver residence to confront him about the photos, with Jessica in pursuit. Cal and his kids create a makeshift mini golf set in their backyard to remind Emily of their first date. During the gathering, Jacob and Hannah show up at the house, and Hannah is revealed to be Cal and Emily's first daughter. Cal is appalled that Jacob is dating his daughter, and forbids her to see him. At that moment, Bernie shows up and attacks Cal. Jessica arrives and tells her father that Cal knew nothing of the pictures. Then David arrives on the scene to return Emily's sweater from a previous date. Jacob asks David if his name is Lindhagen and when David replies ""yes,"" Jacob punches him in the face for the pain he caused Cal. Cal, Jacob, David, and Bernie then get into a scuffle which is soon broken up by the police. Cal starts spending time at the bar again and receives a visit from Jacob, who confesses that he is in love with Hannah. Cal replies that he is happy that Jacob is a changed man but cannot approve of Jacob and Hannah's relationship, having seen Jacob's former lifestyle. Jacob harbors no ill feelings; rather, he respects Cal and praises him for being a great father. At Robbie's eighth grade graduation, Robbie is the Salutatorian and gives a pessimistic speech about how he no longer believes in true love and soul-mates. Cal stops him and instead begins to recount his courtship with Emily to the audience, saying that, while he doesn't know if things will work out, he will never give up on Emily. With renewed faith, Robbie reaffirms his love for Jessica, to the audience's applause. After the ceremony, Cal gives Jacob and Hannah his blessing. Jessica gives Robbie an envelope containing the nude photos of herself that were originally meant for Cal to ""get him through high school."" Cal and Emily have a laugh talking about the events that have transpired the past year, hinting that they might get back together. </s>"	She wanted a divorce.[<@>]to help her with the house's pilot light </s>
"Question: The Soviet Union offered to withdraw missiles if the United States agreed to not what? Context: In October 1962, U-2 aerial surveillance photos reveal that the Soviet Union is in the process of placing intermediate-range ballistic missiles carrying nuclear weapons in Cuba. President John F. Kennedy (Bruce Greenwood) and his advisers must come up with a plan of action to prevent their activation. Kennedy is determined to show that the United States will not allow a missile threat. The Joint Chiefs of Staff advise immediate U.S. military strikes against the missile sites followed by an invasion of Cuba. However, Kennedy is reluctant to attack and invade because it would very likely cause the Soviets to invade Berlin, which could lead to an all-out war. Citing The Guns of August, Kennedy sees an analogy to the events that started World War I, where the tactics of both sides' commanders had not evolved since the previous war and were obsolete, only this time nuclear weapons are involved. War appears to be almost inevitable. The Kennedy administration tries to find a solution that will remove the missiles but avoid an act of war. They settle on a step less than a blockade, which is formally regarded as an act of war. They settle on what they publicly describe as a quarantine. They announce that the U.S. naval forces will stop all ships entering Cuban waters and inspect them to verify they are not carrying weapons destined for Cuba. The Soviet Union sends mixed messages in response. Off the shores of Cuba, the Soviet ships turn back from the quarantine lines. Secretary of State Dean Rusk (Henry Strozier) says, ""We're eyeball to eyeball and I think the other fellow just blinked."" The administration continues to order spy plane pictures, but one of Kennedy's advisers, Kenny O'Donnell (Kevin Costner), calls the pilots to ensure the pilots do not report that they were shot at or fired upon, because if they were, the country would be forced to retaliate under the rules of engagement. John A. Scali, a reporter with ABC News, is contacted by Soviet ""emissary"" Aleksandr Fomin (Boris Lee Krutonog), and through this back-channel communication method the Soviets offer to remove the missiles in exchange for public assurances from the U.S. that it will never invade Cuba. A long message in the same tone as the informal communication from Fomin, apparently written personally by Soviet Premier Nikita Khrushchev, is received. This is followed by a second, more hard line cable in which the Soviets offer a deal involving U.S removal of its Jupiter missiles from Turkey. The Kennedy administration interprets the second as a response from the Politburo, and in a risky act, decides to ignore it and respond to the first message, assumed to be from Khrushchev. There are several mis-steps during the crisis: the defense readiness level of Strategic Air Command (SAC) is raised to DEFCON 2 (one step shy of maximum readiness for imminent war), without informing the President; a nuclear weapon test proceeds (Bluegill Triple Prime) and a routine test launch of a U.S. offensive missile is also carried out without the President's knowledge. In a bid for time while under intense pressure from the military for an immediate strike, President Kennedy authorizes attacks on the missile sites and an invasion of Cuba, to commence the following Monday. An Air Force U-2 reconnaissance plane is sent over Cuba to gather intelligence for the attack, but is shot down, killing the pilot. After much deliberation with the Executive Committee of the National Security Council, Kennedy makes a final attempt to avoid a war by sending his brother, Robert F. Kennedy (Steven Culp), to meet with Soviet ambassador Anatoly Dobrynin on Friday night. Bobby reiterates the demand that the Soviets remove their missiles from Cuba, and in return promises not to invade or assist in the invasion of Cuba. Dobrynin insists that the U.S. must also remove all Jupiter missiles from Turkey, on the border of the Soviet Union. Bobby says that a quid pro quo is not possible, but in exchange for Khrushchev removing all the missiles from Cuba, there will be a secret understanding that the U.S. will remove all of its ""obsolete"" missiles from Turkey within six months as part of a pre-scheduled plan. The Soviets announce on Sunday that they will remove their missiles from Cuba, averting a war that could have escalated to the use of nuclear weapons. The film ends with President Kennedy dictating a letter of condolence to the family of the reconnaissance pilot, Rudolf Anderson, who was shot down over Cuba as part of the preparations for the invasion, and the Kennedy brothers and O'Donnell outside of the Oval Office as actual audio of President Kennedy's commencement speech at American University played in the background. </s>"	Invade Cuba[<@>]Not to invade Cuba </s>
"Question: Who was Max formerly married to? Context: At a Sunset Boulevard mansion, the body of Joe Gillis floats in the swimming pool. In a flashback, Joe relates the events leading to his death. Six months earlier, down-on-his-luck screenwriter Joe tries selling Paramount Pictures producer Sheldrake on a story he submitted. Script reader Betty Schaefer harshly critiques it in Joe's presence, unaware that he is the author. Later, while fleeing from repossession men seeking his car, Joe turns into the driveway of a seemingly deserted mansion. After concealing the car, he hears a woman calling him, apparently mistaking him for someone else. Ushered in by Max, her butler, Joe recognizes the woman as long-forgotten silent film star Norma Desmond. Learning he is a writer, she asks his opinion of a script she has written for a film about Salome. She plans to play the role herself in a comeback. Joe finds her script abysmal, but flatters her into hiring him as a script doctor. Moved into Norma's mansion at her insistence, Joe resents but gradually accepts his dependent situation. He sees that Norma refuses to face the fact that her fame has evaporated and learns the fan letters she still receives are secretly written by Max, who tells him Norma is subject to depression and has made suicide attempts. Norma lavishes attention on Joe and buys him expensive clothes. At her New Year's Eve party, he discovers he is the only guest and realizes she has fallen in love with him. He tries to let her down gently, but she slaps him and retreats to her room. Joe visits his friend Artie Green to ask about staying at his place. At Artie's party, he again meets Betty, who he learns is Artie's girl. Betty thinks a scene in one of Joe's scripts has potential, but Joe is uninterested. When Joe phones Max to have him pack his things, Max tells him Norma cut her wrists with his razor. Joe returns to Norma. Norma has Max deliver the edited Salome script to her former director, Cecil B. DeMille, at Paramount. She starts getting calls from Paramount executive Gordon Cole, but petulantly refuses to speak to anyone except DeMille. Eventually, she has Max drive her and Joe to Paramount in her 1929 Isotta Fraschini. The older studio employees warmly greet her. DeMille receives her affectionately and treats her with great respect, tactfully evading her questions about Salome. Meanwhile, Max learns that Cole merely wants to rent her unusual car for a film. Preparing for her imagined comeback, Norma undergoes rigorous beauty treatments. Joe secretly works nights at Betty's Paramount office, collaborating on an original screenplay. His moonlighting is found out by Max, who reveals that he was once a respected film director. He discovered Norma as a teenage girl, made her a star and was her first husband. After she divorced him, he found life without her unbearable and abandoned his career to become her servant. Although Betty is engaged to Artie, she and Joe fall in love. Norma discovers a manuscript with Joe's and Betty's names on it. She phones Betty and insinuates what sort of man Joe really is. Joe, overhearing, invites Betty to come see for herself. When she arrives, he pretends he is satisfied being a kept man, but after she tearfully leaves, he packs to return to his old Ohio newspaper job. He disregards Norma's threat to kill herself and the gun she shows him to back it up. He bluntly tells her the public has forgotten her, there will be no comeback, and the fan letters are from Max. As Joe walks away, Norma shoots him three times. He falls into the pool. The flashback ends. The house is filled with police and reporters. Norma, having lost touch with reality, believes the newsreel cameras are there to film Salome. Max and the police play along. Max sets up a scene for her and calls ""Action!"" As the cameras roll, Norma dramatically descends her grand staircase. She pauses and makes an impromptu speech about how happy she is to be making a film again, ending with: ""All right, Mr. DeMille, I'm ready for my close-up."" </s>"	Norma[<@>]Norma. </s>
Question: What was King Schultz's previous occupation? Context: In 1858 Texas, the Speck brothers, Ace and Dicky, drive a group of black slaves on foot. Among the shackled slaves is Django (Jamie Foxx), sold off and separated from his wife, Broomhilda von Shaft (Kerry Washington). The Speck brothers are stopped by Dr. King Schultz (Christoph Waltz), a German dentist-turned-bounty hunter from D端sseldorf, who asks to buy one of the slaves. He questions Django about his knowledge of the Brittle brothers, a group of outlaws for whom Schultz is carrying a warrant. Schultz, a superior gunslinger, immediately kills Ace with a Fast draw. King insists on honorably paying Dicky a fair price for Django before leaving him at the mercy of the newly-freed slaves, who kill him and follow the North Star to freedom. As Django can identify the Brittle brothers, Schultz offers him his freedom in exchange for help tracking them down. After tracking and killing the Brittles, the liberated Django partners with Schultz through the winter and becomes his apprentice. Schultz explains that he feels responsible for Django since Django is the first person he has ever freed, and felt morally obliged to help Django reunite with Broomhilda. Now fully trained, Django collects his first bounty, keeping the handbill for good luck. In 1859, Django and Schultz travel to Mississippi, where they learn the identity of Broomhilda's owner: Calvin J. Candie (Leonardo DiCaprio), the charming but cruel owner of the Candyland plantation, where slaves are forced to fight to the death in brutal wrestling matches called Mandingo fights. Schultz and Django meet Candie at his gentleman's club in Greenville and submit their offer to buy one of his best fighters. Intrigued, Candie invites them to his ranch at Candyland. After secretly briefing the German-speaking Broomhilda, Schultz claims to be charmed by her and offers to buy her as well. During dinner, Candie's staunchly loyal house slave Stephen (Samuel L. Jackson) becomes suspicious of Schultz and Django's motives. Deducing that Django and Broomhilda know each other and that the sale of the Mandingo fighter is a ruse, Stephen alerts Candie and admonishes him for his greed. Candie offers an alteration of the original deal, with Broomhilda taking the Mandingo fighter's place at the same price, and threatens her death should the deal be rejected. Schultz agrees, and the papers for her freedom are drawn up and signed. Candie smugly insists that the deal be sealed through a handshake, which Schultz initially refuses. When Candie threatens again to kill Broomhilda, Schultz snaps and kills Candie with a concealed derringer. Candie's bodyguard Butch Pooch kills Schultz and Django kills him in turn, and an extensive gunfight begins. Django guns down a great number of his opponents, but surrenders when Broomhilda is taken hostage. The next morning, Stephen tells Django that he will be sold to a mine and worked to death. En route to the mine, Django proves to his escorts that he is a bounty hunter by showing them the handbill that Schultz said was good luck from his first kill. He convinces them that there is a large bounty for criminals hiding at Candyland, and promises that they would receive the majority of the money if they free him. The escorts release him and give him a pistol, which he uses to kill them before stealing a horse and returning to Candyland with a bag of dynamite. At the plantation, Django kills more of Candie's henchmen, takes Broomhilda's freedom papers from the dead Schultz's pocket, bids goodbye to his late friend and frees his wife from a nearby cabin. When Candie's mourners return from his burial, Django kills the remaining henchmen and Candie's sister Lara Lee Candie-Fitzwilly, releases the two remaining house slaves, and kneecaps Stephen. Django then ignites the dynamite that he has planted throughout the mansion, and he and Broomhilda watch from a distance as the mansion explodes with the incapacitated Stephen inside, before riding off together. </s>	Dentist.[<@>]Dentist </s>
"Question: Why did Viktor believe he was innocent? Context: When Nicola Anders (Winona Ryder), the star of out-of-favor director Viktor Taransky's (Al Pacino) new film, refuses to finish it, Taransky is forced to find a replacement. Contractual requirements totally prevent using her image in the film, so he must re-shoot. Instead, Viktor experiments with a new computer program he inherits from late acquaintance Hank Aleno (Elias Koteas) which allows creation of a computer-generated woman which he can easily animate to play the film's central character. Viktor names his virtual actor ""Simone"", a name derived from the computer program's title, Simulation One. Seamlessly incorporated into the film, Simone (Rachel Roberts) gives a fantastic performance, exactly controlled by Viktor. The film is immediately a huge success. The studio, and soon the world, ask ""who is Simone?"" Viktor initially claims that Simone is a recluse and requests her privacy be respected, but that only intensifies media demands for her to appear. Viktor intends to reveal the secret of her non-existence after the second picture. To satisfy demand, he executes a number of progressively ambitious stunts relying on misdirection and cinematic special effects technology. Eventually it escalates to simulated remote location video live interviews. In one instance, two determined tabloid reporters discover Viktor used out-of-date stock photography as a background during an interview instead of being on that site as claimed and blackmail him into getting Simone to make a live appearance. He arranges her to perform a song at a stadium event appearing in a cloud of smoke and then using flawless holographic technology. The perception of being in person is reinforced with realtime visualization on the stadium's monitors. Simone becomes even more famous, simultaneously becoming a double winner for the Academy Award for Best Actress, tying with herself in the process. Once the pressure of serving his creation reaches a breaking point for Viktor, he decides to ruin Simone's career as an act of vengeance. Simone's next film, I Am Pig, is her directorial debut and a tasteless treatment about zoophilia intended to disgust audiences, which not only fails to achieve the desired effect of audience alienation, but also serves to foster her credibility as a risk-taking, fearless and avant-garde artist. Taransky's subsequent attempts to discredit Simone by having her drink, smoke and curse at public appearances and use politically incorrect statements similarly backfire, when the press instead begins to see her as refreshingly honest. As a last resort, Taransky decides to dispose of Simone completely by using a computer virus to erase her and dumps the hard drive and floppy disks into a steamer trunk and buries it at sea, then announces to the press she has died of a rare virus contracted on her Goodwill Tour of the Third World. During the funeral, the police interrupt, open the coffin, and find only Simone's cardboard cutout. He is arrested and shown a security camera video where he loads a large trunk on his yacht. After being charged with her murder, he admits that Simone is not a person, but a computer program. The chest containing the computer data is brought up empty. Viktor's daughter Lainey and ex-wife Elaine enter his studio to try to help. They find Viktor's forgotten virus source disk (Plague) and apply an anti-virus program to eradicate the computer virus. They revive Simone and have her appear on national television laughing while holding up a newspaper headline with her obituary. They pick up a confused Viktor who realizes that his connection with Simone is a life sentence. At the end, Simone and Viktor are remotely interviewed at home about their new (virtual) baby. Simone is concerned about her child's future and decides to enter politics. The film shows how the fake is produced using the chroma key technique. A post-credits sequence shows Viktor creating fake footage of Simone in a supermarket, which one of her pursuers sees, believing it real. </s>"	Because Simone is not a real person.[<@>]Simone wasn't real </s>
"Question: What did Jim do during a Miami concert that was thought to be a low point for the band? Context: The film opens during the recording of Jim's An American Prayer and quickly moves to a childhood memory of his family driving along a desert highway in 1949, where a young Jim sees an elderly Native American dying by the roadside. In 1965, Jim arrives in California and is assimilated into the Venice Beach culture. During his film school days studying at UCLA, he meets his future girlfriend Pamela Courson, and has his first encounters with Ray Manzarek, as well as the rest of the people who would go on to form the Doors, Robby Krieger and John Densmore. Jim convinces his bandmates to travel to Death Valley and experience the effects of psychedelic drugs. Returning to Los Angeles, they play several shows at the famous nightclub Whisky a Go Go and develop a rabid fan base. Jim's onstage antics and occasionally improvised lyrics raise the ire of club owners; however, the band's popularity continues to expand. As the Doors become hugely successful, Jim becomes increasingly infatuated with his own image as ""The Lizard King"" and degenerates into alcoholism and drugs. Jim meets Patricia Kennealy, a rock journalist involved in witchcraft, and participates with her in mystical ceremonies. He joins her in a handfasting ceremony. An elder spirit watches these events. The rest of the band grows weary of Jim's missed recording sessions and absences at concerts. Jim arrives late to a Miami, Florida concert, becoming increasingly confrontational towards the audience and allegedly exposing himself onstage. The incident is a low point for the band, resulting in criminal charges against Jim, cancellations of shows, breakdowns in Jim's personal relationships, and resentment from the other band members. In 1970 after a lengthy trial, Jim is found guilty of indecent exposure and ordered to serve time in prison, he is however allowed to remain free on bail pending the results of an appeal. Patricia tells Jim that she is pregnant with his child but Jim convinces her to have an abortion. Jim visits his fellow Doors members one final time, attending a party thrown by Ray where he wishes the band luck in their future endeavors and gives them all a copy of An American Prayer. As Jim plays in the front garden with the children, he sees that one of the children is his childhood self. Jim comments ""This is the strangest life I've ever known."" In 1971, Pam finds Jim dead in a bathtub in Paris, France, at the age of 27. Pam dies three years later of a drug overdose, also at the age of 27. The final scenes of the film before the credits roll are of Jim's gravesite in PĂ¨re Lachaise Cemetery in Paris while ""A Feast of Friends"" plays in the background. Just before the credits, the screen whites out and text appears saying ""Jim Morrison is said to have died of heart failure. He was 27. Pam joined him three years later."" During the credits, the band is shown recording the song ""L.A. Woman"" in the studio. </s>"	Expos himself[<@>]Jim allegedly exposed himself on stage </s>
"Question: Who does Lucas compete with? Context: In 1968, Frank Lucas is the right-hand man of Harlem gangster Ellsworth ""Bumpy"" Johnson. When Johnson dies of a heart attack, Lucas takes control of the Harlem crime scene. After handing in almost $1 million that he found in a mobster's car, Newark detective Richie Roberts is ostracized in his precinct. After his exiled and addicted partner overdoses on a potent brand of heroin called ""Blue Magic"", Captain Lou Toback puts Roberts in charge of a task force that targets local suppliers. Lucas buys Blue Magic directly from producers in Thailand and smuggles it into the U.S. through returning Vietnam War servicemen. His low overhead allows him to eventually wholesale Blue Magic to most the dealers in the New York area. With this monopoly, Lucas expands his control to nightclubs, casinos, and prostitution. He buys a mansion for his mother and recruits his five brothers, including Huey and Turner, as lieutenants to spread his empire. During his rise to becoming Harlem's crime boss, Lucas falls in love with Eva, a Puerto Rican beauty queen. As Lucas' business prospers, he makes a point of operating quietly and dressing with a modest conservatism both as a sign of strength and to avoid attracting police attention. Also, he stays away from the drugs to avoid making hard decisions under the influence. However, Lucas violates these principles when he attends the Fight of the Century with Eva, sporting gaudy clothes that were a present by Eva; Roberts attends the fight, notices the previously unknown Lucas with even better seats than the Italian mobsters, and investigates him. Meanwhile, Lucas needs to deal with Lucchese mafia boss Dominic Cattano, who threatens to destroy Lucas' family unless he gets in on a deal, and corrupt NYPD detectives led by Nick Trupo, who attempts to extort and blackmail him to give them a cut. Lucas must also compete with local crime figure Nicky Barnes, a young gun trying to take over Harlem who has been diluting Lucas' Blue Magic and selling it under the same brand name. After the Fall of Saigon cuts off Lucas' supply, he is forced to rely on the other crime rings. Roberts' detectives witness Frank Lucas' cousin and driver shoot a woman and then use the threat of a long sentence to get him to wear a wire. The gathered information allows Roberts and his task force to identify and search one of the last planes carrying Lucas' stock, discovering Blue Magic in the coffins of dead returning servicemen. With this evidence they obtain a warrant to follow the drugs into Newark's projects and Lucas' heroin processing facility. In the ensuing shootout, Steve Lucas, Frank Lucas' young nephew who gave up a promising career for the New York Yankees to join Lucas' crime family, is killed. Meanwhile, Trupo, whose prized Shelby Mustang Lucas had destroyed, and his men break into Lucas' mansion to steal his emergency cash supply hidden under the doghouse, killing the dog. As Lucas gets ready to go after Trupo, his mother dissuades him from killing a cop, warning him that she and Eva will leave him if he does. Lucas is arrested after Roberts' team conducts a raid on the shops run by his brothers. In the police station, Lucas offers to bribe Roberts, but is rebuffed. Instead, Roberts offers Lucas a chance at a shorter jail sentence if he aids his investigation of dirty cops in the NYPD and Lucas duly provides Roberts with the names. In the end, three quarters of the New York DEA are arrested and convicted, and a distraught Trupo commits suicide. Roberts, having just passed the bar exam, defends Lucas as his first client. Lucas is sentenced to 70 years in prison, of which he serves 15 years and is released in 1991. </s>"	Nicky Barnes[<@>]Nicky Barnes. </s>
"Question: Why didn't Anne and Miss Cornelia want Dick to have the surgery? Context: The book begins with Anne and Gilbert's wedding, which takes place in the Green Gables orchard. After the wedding, they move to their first home together, which Anne calls their ""house of dreams."" Gilbert finds them a small house on the seashore at Four Winds Point, an area near the village of Glen St. Mary, where he is to take over his uncle's medical practice. In Four Winds, Anne and Gilbert meet many interesting people, such as Captain Jim, a former sailor who is now the keeper of the lighthouse, and Miss Cornelia Bryant, an unmarried woman in her 40s who lives alone in an emerald-green house and deems the Blythes part of ""the race that knows Joseph."" Anne also meets her new neighbor, Leslie Moore, who lost her beloved brother and her father, and then was forced by her mother to marry the mean-spirited and unscrupulous Dick Moore at age 16. She felt free for a year or so after Dick disappeared on a sea voyage, but Captain Jim happened upon him in Cuba and brought him home, amnesiac, brain-damaged and generally helpless, and now dependent on Leslie like a ""big baby."" Leslie becomes friends with Anne, but is sometimes bitter towards her because she is so happy and free, when Leslie can never have what Anne does. Anne's former guardian Marilla visits her occasionally and still plays an important role in her life. Marilla is present when Anne gives birth to her first child, Joyce, who dies shortly after birth (as Montgomery's second son did). After the baby's death, Anne and Leslie become closer as Leslie feels that Anne now understands tragedy and painâas Leslie puts it, her happiness, although still great, is no longer perfect, so there is less of a gulf between them. Later in the story, Leslie rents a room in her house to a writer named Owen Ford, who is the grandson of the former owners of Anne's House of Dreams, the Selywns. Owen, who is looking to write the Great Canadian Novel, finds the inspiration he was looking for in Captain Jim's shipboard diary, and transforms it into ""The Life-Book of Captain Jim."" While Owen is finishing the novel, he and Leslie independently realize they have feelings for each other, but both know they cannot do anything about them. Owen leaves the Island and Leslie is even more miserable being trapped in her marriage to Dick. Gilbert examines Dick Moore and suspects that if Dick underwent surgery on his skull, he might recover his faculties. Anne and Miss Cornelia are both opposed to the surgery, fearing that Leslie's life will become infinitely harder if Dick returns to himself, but Gilbert feels obligated to let Leslie know there is a chance for Dick. Leslie consents, and Dick undergoes the surgery in Montreal; when he awakens, he reveals that he is actually Dick's cousin George, who accompanied Dick to Cuba and was with him when Dick died of yellow fever twelve years before. George resembles Dick strongly because their fathers were brothers and their mothers were sisters, and both had the same peculiar eye coloring abnormality (heterochromia) by which Captain Jim recognized ""Dick"" in Cuba years before. Leslie, abruptly set free by this news, returns home, and considers taking a nursing course to get on with her life. Owen Ford returns to the Island to court Leslie after Miss Cornelia informs him of what has happened, and they become engaged. While this is going on, Anne gives birth to her second child, a healthy son. He is named James Matthew, for Anne's guardian Matthew Cuthbert and for Captain Jim. At the end of the book, Owen Ford's book is published, and Captain Jim dies with a smile on his face after reading his advance copy. Miss Cornelia, thought to be a confirmed spinster, announces that she has decided to marry Marshall Elliott, who may be a Grit but at least is a Presbyterian; she says she could have had him at any time but refused to marry him until he shaved his beard off, which he had refused to do for twenty years until the Grits came into power. Finally, Anne, Gilbert, Jem and their new housekeeper, Susan Baker, move to the old Morgan house in the Glen, later to be named Ingleside. Anne is greatly saddened to leave the House of Dreams, but knows that the little house is outgrown and Gilbert's work as a doctor requires him to live closer to town. This book introduces Susan Baker, the elderly spinster who is the Blythes' maid-of-all-work. </s>"	They didn't want Leslie's life to become harder if Dick resumed to his normal self.[<@>]He was a horrible person to his wife. </s>
Question: What is Coombe's true motivation for involving himself in Feathers' life? Context: Lord Coombe is considered to be the best-dressed man in London. He is also a man whose public reputation, despite his formidable intellect and observant eye, is one of unmitigated wickedness. During one of his social forays, he meets a selfish young woman named 'Feather' with the face of an angel. Fascinated by her, he slowly drifts into her circle. When her husband dies unexpectedly, leaving her alone and desolate in London, he ends up taking her under his wing. Feather has a daughter named Robin, of whom she takes little notice. She treats Robin with shocking neglect and once Coombe takes over responsibility for the household's finances, Feather readily abandons poor Robin to the less-than-kindly ministrations of her nurse. In fact, Robin doesn't even know Feather is her mother for her first six years, calling her 'The Lady Downstairs'. Robin also hates Coombe, having heard a conversation that blamed him for the loss of her first friend. This was a little boy named Donal who was in fact Coombe's heir. Donal's mother disapproves both of Coombe and Feather and when she discovers that her son has been playing with Robin, she whisks him away, leaving Robin heartbroken. However, Coombe does not return this dislike and in fact makes a point of serving as her guardian, albeit without Robin's knowledge. As Robin grows, he builds her a set of rooms, engages a loving nurse for her, and eventually secures a reputable governess for her. While her mother continues to behave with the selfish freedom of a wanton child. As Robin grows, she becomes a lovely and intelligent though innocent, girl. Feather's circle includes some unsavory characters, one of whom, a German nobleman, tries to make Robin into his plaything. This caricature of Imperial German stereotypes uses Robin's desire to support herself to trap her in a house of ill repute. His plan fails mainly through the actions of Coombe, but the after-effects leave Robin crushed. One of Coombe's few true confidants is a dowager Duchess - a woman of both great intellect and great understanding who has recently lost her long-time lady companion. After Robin's experiences with the German, Coombe suggests Robin as a suitable replacement. The Duchess is the one person who knows the secret of Coombe's determination to watch over Robin and why he is willing to tolerate the activities of her mother. This secret is finally communicated to the reader as well during one of Coombe's talks with the Duchess. The Duchess does indeed take in Robin and befriends her. Robin is introduced to the Duchess' children and their friends and finally sponsors a small dance for Robin. At the dance, Robin meets Donal again as Coombe and the Duchess learn that an Austrian Archduke has just been assassinated in Serbia. </s>	to keep Robin safe[<@>]To watch over and protect Robin. </s>
Question: Why is Finn not convicted of killing Bonteen? Context: His beloved wife having died in childbirth, Phineas Finn finds Irish society and his job as a Poorhouse Inspector dull and unsatisfying after the excitement of his former career as a Member of Parliament. Back in England, the Whigs are determined to overturn the Tory majority in Parliament. As Finn had been considered the most promising of the younger set, he is encouraged to stand for parliament again. Returning to London, he renews his acquaintance with the wealthy widow, Madame Max Goesler. In the past, she had offered to marry him and had been gently turned down; after an awkward first encounter, they renew their friendship. In the political arena, Finn loses the election by a narrow margin, but his luck does not desert him. On appeal, it is found that his opponent had bribed some of the voters, enough to give Finn the victory. He does however make one enemy within his own party. Mr Bonteen makes disparaging remarks about his political trustworthiness (referring to an incident described in Phineas Finn). The conflict spirals out of control when neither man will back down, and they become bitter foes. When Bonteen is murdered, suspicion falls on two men. One is the Reverend Mr Emilius, husband of Lady Eustace (the main character of The Eustace Diamonds). At her urging, Bonteen had discovered that Emilius had been married when he wed Lady Eustace, thus annulling the marriage and safeguarding her wealth. The other suspect is Phineas Finn. He and Bonteen had been seen to quarrel violently the night of the murder and all the circumstantial evidence points to him, while Emilius did not even have a key to exit his lodgings that night. Finn therefore is brought to trial. Not unexpectedly, the murder of one Member of Parliament allegedly by another quickly becomes the sensation of all England. While the trial goes on, Madame Max travels to the Continent looking for evidence, and she succeeds. She finds a locksmith who had made a duplicate key for Emilius. This, along with other developments, convinces everyone that Finn is innocent and Emilius guilty. Unfortunately, it is not enough to convict the latter. Afterwards, Finn, worn out by the ordeal and disillusioned with politics, refuses an invitation to take office in the government, and marries Madame Max. </s>	It is found that Emilius had a spare key made.[<@>]Madame Max went looking for evidence. </s>
