article	answer
"Question: Which of these is not right? Context: It's Charlie's birthday today, but he isn't feeling happy. No one wishes him a happy birthday. Mother says nothing about his birthday. She just tells Charlie to play outside. At lunchtime, his mother calls, ""Come in for lunch, Charlie!"" Charlie slowly walks into his house. But the living room looks different. Charlie sees a big ""Happy Birthday"" banner . Then, he sees a birthday cake, balloons , presents, and all of his friends. ""Happy birthday!"" everyone shouts. Charlie's face _ . He is happy and surprised . No one forgets his birthday after all! </s>"	Charlie is happy all day. </s>
"Question: _ is grown in Yang Lin's hometown. Context: Many young Chinese people drink coffee when meeting with friends. Yang Lin lives in the U.S. but comes from an area in China famous for growing tea. She used to only drink tea while in China. But now, she says, she drinks both and for different reasons. ""I would say ... I was a tea drinker when I was in China. But now, you know, with the influence of different holiday drinks ... I think I like coffee as well as tea now."" Yang Lin says that drinking coffee for her is a social event. She and her workmates like to sit in a cafe and talk over a cup of coffee. Tea, she says, is more about family memories. She grew up in Fujian Province -- an area known for its tea. Ms. Yang says that as a child, her family would get together in the evening and talk about the day's events over a pot of tea. So now, even the smell of Fujian tea brings back these warm family memories. Voyo is another Chinese woman who now lives in Washington D.C. She says that after moving to the U.S. her tastes changed. We would call her _ , someone who now chooses to drink coffee. ""I used to be a tea drinker before I came to the United States. But now I am a coffee drinker and actually getting to be a very heavy coffee drinker. Like I go from one cup a day to three cups a day and if I stop one day I will have a headache."" said Voyo. </s>"	Tea </s>
"Question: Compared to the clear words of her boyfriend on screen, his accent becomes _ . Context: After too long on the Net, even a phone call can be a shock. My boyfriend's Liverpudlian accent suddenly becomes too difficult to understand after his clear words on screen; a secretary's tone seems more rejecting than I'd imagined it would be. Time itself becomes fluid--hours become minutes, and alternately seconds stretch into days. Weekends, once a highlight of my week, are now just two ordinary days. For the last three years, since I stopped working as a producer for Charlie Rose, I have done much of my work as a tele-commuter. I submit articles and edit them by E-mail and communicate with colleagues on Internet mailing lists. My boyfriend lives in England; so much of our relationship is computer-mediated. If I desired, I could stay inside for weeks without wanting anything. I can order food, and manage my money, love and work. In fact, at times I have spent as long as three weeks alone at home, going out only to get mail and buy newspapers and groceries. I watched most of the blizzard of '96 on TV. But after a while, life itself begins to feel unreal. I start to feel as though I've merged with my machines, taking data in, spitting them back out, just another node on the Net. Others on line report the same symptoms. We start to strongly dislike the outside forms of socializing. It's like attending an A. A. meeting in a bar with everyone holding a half-sipped drink. We have become the Net opponents' worst nightmare. What first seemed like a luxury, crawling from bed to computer, not worrying about hair, and clothes and face, has become an avoidance ,a lack of discipline. And once you start replacing real human contact with cyber interaction, _ can be quite difficult. At times, I turn on the television and just leave it to chatter in the background, something that I'd never done previously. The voices of the programs relax me, but then I'm jarred by the commercials. I find myself sucked in by soap operas, or needing to keep up with the latest news and the weather. ""Dateline"", ""Frontline"" , ""Nightline,"" CNN, every possible angle of every story over and over and over, even when they are of no possible use to me. Work moves from foreground to background. </s>"	not understandable </s>
Question: From the passage we can learn that _ . Context: Gateway Academy Pre-Sessional Courses Our pre-sessional courses are ideal for students who have a conditional place at a British university, but who need to achieve a certain level of English in order to be accepted. The course aims to provide students with the English language and study skills that they need in order to be successful at university or another academic establishment. It is important to note that completion of the course does not guarantee students' entrance into a university. It is necessary for students to show during the course that they have understood the information and skills that they have been taught, and can apply them to their work. Pre-sessional students at Gateway Academy will benefit from: * Small class sizes (no more than 10 students per class) * Twenty three hours of tuition per week * Individual support and tutorials * Regular guest lecturers * The use of the Academy's study and recreational facilities, including the Language Library, the computer suite, and the academy's sports facilities. * A varied social programme including evening entertainments and weekend excursions to popular tourist attractions and cities such as Stonehenge, Oxford and Stratford-on-Avon. The course offers an all-around approach to learning, and covers reading, writing, speaking and listening skills. During the course, students will receive instruction on important techniques such as summary-writing, analysing essay titles, organising writing, note-taking in lectures, giving seminars and making presentations. Students will gain experience in working both individually and in groups. As part of the course, all students will work towards a 5000-word project in their own field of study. Students will receive guidance from their tutors on how best to conduct research and write it up effectively. Students will also work towards a presentation on the same subject. There is no final examination. The attendance, successful completion of assignments and participation in class will be taken into account. Students will be given a full report on their progress at the end of the course. Students need to be aware that the course involves a great deal of coursework, which will require students to manage their time effectively. </s>	the course emphasizes the application of skills </s>
"Question: We can infer from the passage _ . Context: My first most vivid and broad impression of the identity of things seems to me to have been gained on a memorable raw afternoon towards evening near my parents' tomb in the churchyard. ""Hold your noise!"" came a terrible voice, as a man started up from among the tombs at the side of the church. ""Keep still, you little devil , or I'll cut your throat!"" A fearful man, all in coarse grey, with a great iron on his leg. A man with no hat, and with broken shoes, and with an old rag tied round his head. He seized me by the chin . ""Tell us your name!"" said the man. ""Quick!"" ""Pip, sir."" ""Show us where you live,"" said the man. ""Point out the place!"" I pointed to where our village lay, on the flat in-shore among the alder-trees and pollards, a mile or more from the church. The man, after looking at me for a moment, turned me upside down, and emptied my pockets. There was nothing in them but a piece of bread. ""You young dog,"" said the man, licking his lips, ""what fat cheeks you ha' got. Darn me if I couldn't eat em, and if I han't half a mind to't!"" I earnestly expressed my hope that he wouldn't, and held tighter to the tombstone on which he had put me; partly, to keep myself upon it; partly, to keep myself from crying. ""Now then lookee here!"" said the man. ""Where's your mother?"" ""There, sir!"" said I. He started, made a short run, and stopped and looked over his shoulder. ""There, sir!"" I timidly explained, pointed to the tombstone. ""That's my mother."" ""Oh!"" said he, coming back. ""And is that your father alonger your mother?"" ""Yes, sir,"" said I; ""him too; late of this parish ."" </s>"	the boy was very calm and smart </s>
"Question: What does the article mainly talk about? Context: On the eve of our daughters' weddings, I gave both of them what I considered to be excellent marital advice: never leave your husband unsupervised with pruning shears . _ I recently let my guard down. Thirty-some years of marriage can do that to a woman. Give a man pruning shears and electric trimmers and he will give new meaning to ""armed and dangerous."" One day earlier this year, my husband said that the crab apple tree was dead. ""Why do you think it is dead?"" I asked. ""Look at it. There's not a leaf on it."" ""There's not a leaf on anything. It's March,"" I said. ""It looked sick last fall and with this bitter winter we had, I'm convinced it's dead."" The truth is he's never liked the crab apple. Sure, it has beautiful blooms in the spring, but then it gets a disease, the leaves curl, and it drops those little apples that sit on the driveway. Each passing week he pronounced the tree dead. Eventually I began to believe him. Though he agreed it would be a regrettable loss, there was a twinkle in his eye. He armed himself a couple of weeks ago and began trimming. A branch here, a branch there, a small limb, then a large limb. I watched and then decided to check the wood on some of the branches closer to the trunk. I broke one off and saw green. The crab apple was not dead. It just hadn't had time to leaf out. The tree was now falling to one side, but it was not dead. I would have told him so, but he had moved on to a maple. Once the man starts, he can't stop. One trim leads to another. ""Please, stop!"" I called. He smiled and nodded, but he couldn't hear because he had started the hedge trimmers and was getting ready to fix a line of hedges. Zip , zip, zip. ""What do you think?"" he shouted. ""It's supposed to be a privacy hedge; now all that will be private are our ankles."" He started the trimmers again. ""Stop!"" I called, ""Come back!"" ""Why?"" he shouted. ""You're in the neighbor's yard."" </s>"	Why husbands shouldn't be left to trim trees alone. </s>
"Question: For the author, being considered Hispanic represents _ . Context: This place was darker than I expected, and, in spite of the rain, dirtier. Used to the life of rural Puerto Rico , I had to adjust to the similarly arranged, aggressive two-dimensionality of New York. Everywhere I looked, my eyes met gray and brown straight-edged buildings with sharp corners and deep shadows. Every few blocks there was a cement playground surrounded by chain-link fence. A girl came out of the building next door, a jump rope in her hand, and she hopped over. ""Are you Hispanic?"" she asked. ""No, I'm Puerto Rican."" ""Same thing. Puerto Rican, Hispanic. That's what we are here."" She skipped a tight circle, stopped abruptly, and shoved the rope in my direction. ""Want a turn?"" ""Sure."" I hopped on one leg, then the other. ""So, if you're Puerto Rican, they call you Hispanic?"" ""Yeah. Anybody who speaks Spanish."" I jumped a circle, as she had done, but faster. ""You mean, if you speak Spanish, you're Hispanic?"" ""Well, yeah. No . . . I mean your parents have to be Puerto Rican or Cuban or something."" ""Okay, your parents are Cuban, let's say, and you're born here, but you don't speak Spanish. Are you Hispanic?"" ""I guess so,"" she finally said. ""It has to do with being from a Spanish country. I mean, you or your parents, like, even if you don't speak Spanish, you're Hispanic, you know?"" She looked at me uncertainly. But I didn't know. I'd always been Puerto Rican, and it hadn't occurred to me that in New York I'd be someone else. Later, I asked. ""Are we Hispanics, Mami?"" ""Yes, because we speak Spanish."" ""But a girl said you don't have to speak the language to be Hispanic."" ""What girl? Where did you meet a girl?"" ""Outside. She lives in the next building."" ""Who said you could go out to the sidewalk? This isn't Puerto Rico. Something could happen to you."" I listened to Mami's lecture with depressed eyes and the necessary respect. But inside, I quaked. Two days in New York, and I'd already become someone else. It wasn't hard to imagine that greater dangers lay ahead. </s>"	the loss of her former identity </s>
Question: Everyone needs to eat well because it can help people _ . Context: Food is very important.Everyone needs to eat well if he wants to have a strong body.Our minds also need a kind of food.This kind of food is knowledge . When we are very young,we start getting knowledge.Kids like watching and listening.Color pictures especially interest them.When kids are older,they enjoy reading.When something interests them,they love to ask questions. Our minds,like our bodies,always need the best food.Studying on our own brings the most knowledge. If someone is always telling us answers,we never learn well.When we study correctly and get knowledge on our own,we learn more and understand better. </s>	to be healthy </s>
Question: When did Lang Lang win first place in a piano competition in Shenyang? Context: Lang Lang, the young Chinese pianist, was born in Shenyang in 1982. He began to play the piano when he was 3. At the age of 5, he won first place in a piano competition in Shenyang. People thought he was a genius . From then on, playing the piano became the dream of Lang and his parents. When Lang was 9 years old, he and his father went to Beijing to study piano. His father even left his work. Although he endured great pressure , Lang never gave up his dream of becoming a concert pianist. When he was 17, Lang became famous after he played in a great concert in Chicago, US. Now 28-year-old Lang is famous all over the world for his great performances. He played at the Beijing Olympics in 2008. He was also one ofTimesmagazine's 100 Most Influential People in the World in 2009. He is one of the world's great musicians. </s>	In 1987. </s>
"Question: What Medvedev's first teacher said shows _ . Context: News 1 Liu Xiang won China's first gold medal in the world championships in 12.95 seconds. ""Everybody wants to win a world title. I was nervous before the race. But I dealt with it so I'm very happy,"" Liu said with a smile after the race. Some reporters noticed that at the start, Liu Xiang was crying. He said that is his way of letting off pressure. ""My start wasn't good, maybe because I was nervous or because I was a bit slow,"" he said. Liu will run next at the Shanghai Grand Prix meeting at the end of September. He is confident after winning the gold medal. ""I want people to know how fast I am,"" he said. ""This is number one speed. There's nothing I can't do."" News 2 Have you ever got angry at books that are full of mistakes? Don't worry, things will get better soon. Last week, China started checking textbooks, dictionaries and children's books all over the country. The government said the results of the check would come out at the end of June. News 3 Last Wednesday Medvedev took over from Vladimir Putin . At the age of 42, he becomes the youngest president of modern Russia. Medvedev was born to a family of teachers. He read a lot from a young age. After university, the soft-spoken young man went on to teach law at university and became very popular with his students. In 2005, Medvedev became the first deputy prime minister . But he was as friendly as before. ""He has not changed. He invited me to his home,"" said Vera Smirnova, Medvedev's first teacher. ""In Russia, only two politicians have invited their first teachers to their homes, Medvedev and Putin."" </s>"	Medvedev is as friendly as before </s>
"Question: The main purpose of making lists is to _ . Context: Making lists is relaxing. It dictates the shape of the immediate future; it calms you down (it's OK, it's on a list somewhere) and it makes you feel good when you cross something off List-making is standard practice in therapy for depression). It might even help you to get things done too. The more you have to do, the more you need a list and few people with high-powered jobs get by without them. Women always think they're better at lists than men. Men tend to have tasks which they assemble 'into Action Plans whereas women just have lists of Things To Do. James Oliver, psychologist, has created his own ""time management matrix "". He writes a list of things to do and then organizes them into _ : things that have to be done straight away, other things that it would be good to do today, things that are important but haven't got to be done immediately and things that are less urgent but that he doesn't want to forget. ""Using categories to order the world is the way the human mind works,"" he says. ""After that, you should divide things into levels of importance."" But he also warns, ""If people get too absorbed in making lists, it doesn't work. They have too many categories and lose their ability to decide which is the most important."" It's all a question of what works best for you, whether it's a tidy notebook, a packet of Post-it notes or the back of your hand. Having tried all these, student Kate Rollins relies on a computerized list, which is printed out each morning. ""My electronic organizer has changed my life,"" she says. ""Up to now, I've always relied on my good memory, but now that I'm working and studying, I find I've got too much to keep in my head."" So what are you waiting for? No, you're not too busy to make today the first day of your upgraded time-managed life. In fact, there's no better time than the present to begin to take increased control of your work and life. So, get out your pencil and pen and make a list. </s>"	organize one's work and life reasonably </s>
"Question: How do scientists know ""Motherhood may make women smarter""? Context: Motherhood may make women smarter and may help prevent dementia in old age by bathing the brain in protective hormones , U.S.researchers reported on Thursday. Tests on rats show that those who raise two or more litters of pups do considerably better in tests of memory and skills than rats who have no babies, and their brains show changes that suggest they may be protected against diseases such as Alzheimer's .University of Richmond psychology professor Craig Kinsley believes his findings will translate into humans.""Our research shows that the hormones of pregnancy are protecting the brain, including estrogen , which we know has many neuroprotective effects,"" Kinsley said. ""It's rat data but humans are mammals just like these animals are mammals,"" he added in a telephone interview.""They go through pregnancy and hormonal changes."" Kinsley said he hoped public health officials and researchers will look to see if having had children protects a woman from Alzheimer's and other forms of age-related brain decline. ""When people think about pregnancy, they think about what happens to babies and the mother from the neck down,"" said Kinsley, who presented his findings to the annual meeting of the Society of Neuroscience in Orlando, Florida. ""They do not realize that hormones are washing on the brain.If you look at female animals that have never gone through pregnancy, they act differently toward young.But if she goes through pregnancy, she will sacrifice her life for her infant--that is a great change in her behavior that showed in genetic alterations to the brain."" </s>"	They know it by experimenting on rats. </s>
"Question: The author described the Miller's behavior in order to _ . Context: Hans was an honest fellow with a funny round good-humored face. Living alone, every day he worked in his garden. In all the countryside there was no garden so lovely as his. All sorts of flowers grew there, blooming in their proper order as the months went by, one flower taking another flower's place, so that there were always beautiful things to see, and pleasant odors to smell. Hans had many friends, the most devoted being the Miller. So devoted was the rich Miller to Hans that he'd never go by his garden without plucking a large bunch of flowers or a handful of sweet herbs, or filling his pockets with fruits. The Miller used to talk about noble ideas, and Hans nodded and smiled, feeling proud of having such a friend. The neighbors thought it strange that the rich Miller never gave Hans anything in return, though he had hundreds of sacks of flour, many cows and sheep, but Hans never troubled his head about these, and nothing gave him greater pleasure than to listen to all the wonderful things about the unselfishness of true friendship. In spring, summer, and autumn Hans was very happy, but when winter came, and he had no fruit or flowers to sell, he suffered from cold and hunger. Though extremely lonely, the Miller never came to see him then. ""There's no good in going to see Hans while the snow lasts."" The Miller said to his wife, ""When people are in trouble they shouldn't be bothered. So I'll wait till the spring comes when he's happy to give me flowers."" ""You're certainly very thoughtful,"" answered his wife, ""It's quite a treat to hear you talk about friendship."" ""Couldn't we ask Hans up here?"" said their son. ""I'll give him half my meal, and show him my white rabbits."" ""How silly you are!"" cried the Miller. ""I really don't know what's the use of sending you to school. If Hans came up here, and saw our warm fire, our good supper, and our red wine, he might get envious, and envy is a most terrible thing, and would spoil anybody's nature. I am his best friend, and I'll always watch over him, and see that he's not led into any temptation. Besides, if Hans came here, he might ask me for some flour. Flour is one thing, and friendship is another, and they shouldn't be confused. The words are spelt differently, and mean quite different things. Everybody can see that."" He looked seriously at his son, who felt so ashamed that he hung his head down, and grew quite scared, and began to cry into his tea. Spring coming, the Miller went down to see Hans. Again he talked about friendship. ""Hans, friendship never forgets. I'm afraid you don't understand the poetry of life. See, how lovely your roses are!"" Hans said he wanted to sell them in the market to buy back his things which were sold during the hard time of the winter. ""I'll give you many good things. I think being generous is the base of friendship."" said the Miller. ""And now, as I'll give you many good things, I'm sure you'd like to give me some flowers in return. Here's the basket, and fill it quite full."" Poor Hans was afraid to say anything. He ran and plucked all his pretty roses, and filled the Miller's basket, imagining the many good things promised by the Miller. The next day he heard the Miller calling: ""Hans, would you mind carrying this sack of flour for me to market?"" ""I'm sorry, but I am really very busy today."" ""Well,"" said the Miller, ""considering that I'm going to give you my things, it's rather unfriendly of you to refuse. Upon my word, you mustn't mind my speaking quite plainly to you."" Poor Hans was driven by his friendship theory to work hard for his best friend, leaving his garden dry and wasted. One evening Hans was sitting by fire when the Miller came. ""Hans,"" cried the Miller, ""My little boy has fallen off a ladder and hurt himself, and I'm going for the Doctor. But he lives so far away, and it's such a bad windy night. It has just occurred to me that you can go instead of me. You know I'm going to give you my good things, so you should do something for me in return."" ""Certainly,"" cried Hans. He struggled into the stormy night, and got the doctor to ride a horse to the Miller's house in time to save the boy. However, Hans got lost in the darkness, and wandered off into a deep pool, drowned. At Hans' funeral, the Miller said, ""I was his best friend. I should walk at the head of the procession."" Every now and then he wiped his eyes with a handkerchief. </s>"	warn the readers about the danger of a false friend </s>
